"dependency_ratio","capital","labor_formal","informality","price_informal","nominal_output","wage_formal","wage_informal","rental_rate","social_security","social_security_share","public_absorption","collection_cost","collection_cost_share","consumption_formal","consumption_informal","composite_consumption","consumption_price_index","primary_surplus_ratio","required_revenue","revenue_share","tax_consumption","tax_payroll","tax_capital","mix_consumption","mix_payroll","mix_capital","flow_utility","lifetime_welfare","objective","converged","is_optimum","welfare_loss_pct","year","debt_anchor"
0.150170218,2.1248425419328,0.44274444847082,0.55725555152918,0.97872662256379,1.07015772086051,1.12424793911427,0.587235973538274,0.115379222677862,0.0640300239143443,0.059832324400611,0.0160075059785861,0.00781053584030302,0.00729849038889578,0.591608533793408,0.334353330917508,0.92579639584541,1.00131930400267,0.0165,0.0816876263085427,0.076332324400611,0.0127498538409225,0.0820561348718565,0.133279055428228,0.1,0.5,0.4,-0.0801511050243713,-2.08392873063365,2.35854491533161e-12,TRUE,FALSE,3.28517985954065,2024,0.55
0.150170218,2.24594787092019,0.441384914056005,0.558615085943995,0.983008629429206,1.08454822797297,1.14616442412611,0.589805177657523,0.110944014041857,0.0640300239143443,0.0590384293320149,0.0160075059785861,0.00730413269874625,0.0067347237405917,0.597005389401936,0.335169051566397,0.932050567222187,1.00281250743994,0.0165,0.0819250696758984,0.0755384293320149,0.0126735320547945,0.0971636140161218,0.098635789986063,0.1,0.6,0.3,-0.0729031612311815,-1.89548219201071,9.76305178157927e-13,TRUE,FALSE,2.63182771586524,2024,0.55
0.150170218,2.36578276706696,0.440149664959718,0.559850335040282,0.986041337279575,1.09791868428203,1.16707397279077,0.591624802367745,0.10694562741486,0.0640300239143443,0.0583194592013124,0.0160075059785861,0.00760725688260719,0.00692879808998047,0.60113547712506,0.335910201024169,0.936947596479769,1.00386765781046,0.0165,0.0821456822049978,0.0748194592013123,0.0126218999075529,0.111939669737925,0.0649347001942943,0.1,0.7,0.2,-0.0672955496733507,-1.74968429150711,1.26070196812621e-12,TRUE,FALSE,2.12025162203398,2024,0.55
0.150170218,2.48460150918747,0.439038631211873,0.560961368788127,0.987947768374569,1.11039844438688,1.18708994299728,0.592768661024741,0.103316278395396,0.0640300239143443,0.0576640072201282,0.0160075059785861,0.00869583378759088,0.00783127338798855,0.60409855551612,0.336576821272876,0.940591920586562,1.00453131068223,0.0165,0.0823515982467279,0.0741640072201282,0.0125924379884698,0.126408319520358,0.0320808992722122,0.1,0.8,0.1,-0.0631603122599551,-1.64216811875883,3.0251529893889e-12,TRUE,FALSE,1.7395414009706,2024,0.55
0.150170218,2.60269837479933,0.438053903564497,0.561946096435503,0.988839035175913,1.12210724441512,1.20631458059961,0.593303421105548,0.100000789367176,0.0640300239143443,0.0570623032985756,0.0160075059785861,0.010548093089512,0.00940025397929767,0.605985101495426,0.337167657861302,0.94307565235059,1.00484422428917,0.0165,0.0825447934471938,0.0735623032985756,0.0125831286757711,0.140586643628392,0,0.1,0.9,0,-0.0603603194584945,-1.56936830592085,6.18395731144885e-13,TRUE,FALSE,1.48007433897606,2024,0.55
0.150170218,1.6301179291784,0.451255320654173,0.548744679345827,0.960826362721413,1.00578705375092,1.02364108839184,0.576495817632848,0.139569382993901,0.0640300239143443,0.0636616107510578,0.0160075059785861,0.0187161137303538,0.0186084257702016,0.556907120463593,0.329246807607496,0.885560215762035,1.00431480466821,0.0165,0.0806255103012345,0.0801616107510578,0.0266813093827841,0,0.283500141970193,0.2,0,0.8,-0.129228687333801,-3.35994587067882,2.03269157951037e-12,TRUE,FALSE,7.48851758840407,2024,0.55
0.150170218,1.76005974225752,0.449335611514927,0.550664388485073,0.972188503843549,1.02630292227401,1.05135762992486,0.583313102306129,0.132200481806177,0.0640300239143443,0.0623890106173246,0.0160075059785861,0.0143679982678753,0.013999763574715,0.569113979137293,0.330398633091044,0.899122571591205,1.00822353367919,0.0165,0.0809640221318655,0.0788890106173246,0.0262318548351791,0.0171384193330891,0.243573292946024,0.2,0.1,0.7,-0.112195413168495,-2.91708074238086,2.80116119865506e-14,TRUE,FALSE,6.07170411776905,2024,0.55
0.150170218,1.88686313077428,0.447550531267391,0.552449468732609,0.981396028136109,1.04484896204957,1.07718736035289,0.588837616881665,0.125843869732948,0.0640300239143443,0.0612816074284493,0.0160075059785861,0.0109822195003643,0.0105108201273624,0.579344162232303,0.331469681239565,0.910557553338691,1.01135968158121,0.0165,0.0812700317881622,0.0777816074284493,0.0258764229003108,0.0337153055202173,0.205356860895869,0.2,0.2,0.6,-0.098228218890015,-2.55393369114038,9.95051678859465e-13,TRUE,FALSE,4.87713022659767,2024,0.55
0.150170218,2.0113297850227,0.445898579161007,0.554101420838993,0.988791793728061,1.06179142448022,1.10147939543288,0.593275076236837,0.120273048304531,0.0640300239143443,0.0603037681771532,0.0160075059785861,0.00850889751298524,0.00801371843547393,0.587860400748879,0.332460852503396,0.920152127402518,1.01385939579057,0.0165,0.0815495824182679,0.0768037681771532,0.0255974096477609,0.0498116043919502,0.168554418902054,0.2,0.3,0.5,-0.0867768168105887,-2.2561972370753,3.64807884357203e-13,TRUE,FALSE,3.87481750527837,2024,0.55
0.150170218,2.13385041355053,0.444373960426939,0.555626039573061,0.994603655478312,1.07736509970872,1.12445446832521,0.596762193286987,0.115336201035192,0.0640300239143443,0.0594320569059234,0.0160075059785861,0.00690899147665106,0.00641285992883844,0.594840763064573,0.333375623743837,0.928103090535999,1.01581246341394,0.0165,0.0818065480595382,0.0759320569059234,0.0253830079803898,0.0654873749356588,0.132959215778459,0.2,0.4,0.4,-0.0774665122841893,-2.01412931938892,1.3927024537222e-12,TRUE,FALSE,3.04420726219593,2024,0.55
0.150170218,2.25488305415577,0.442976189560499,0.557023810439501,0.999027547219741,1.09177859350403,1.14630504509685,0.599416528331844,0.110916383641398,0.0640300239143443,0.0586474439921395,0.0160075059785861,0.00615019240596833,0.00563318647440182,0.600438337423349,0.3342142862637,0.934574342283139,1.01729359260386,0.0165,0.0820443707071608,0.0751474439921395,0.0252241753109135,0.0807863907287259,0.098412512342266,0.2,0.5,0.3,-0.0700058355518598,-1.82015172434835,7.8014116013696e-13,TRUE,FALSE,2.36817746599354,2024,0.55
0.150170218,2.37466685767119,0.44170231354006,0.55829768645994,1.00220442306827,1.10517655292599,1.1671613517337,0.601322653840963,0.106929372562316,0.0640300239143443,0.0579364661192122,0.0160075059785861,0.00620511871090677,0.00561459496627804,0.604766594966977,0.334978611875964,0.939688069358611,1.01835572892079,0.0165,0.0822654370376232,0.0744364661192122,0.0251144570978204,0.0957432327642825,0.0647959252041104,0.2,0.6,0.2,-0.0641829268754628,-1.66875609876203,6.98407175910187e-13,TRUE,FALSE,1.8339636835991,2024,0.55
0.150170218,2.49342896408674,0.440551171603355,0.559448828396645,1.00425352199239,1.117682738979,1.18713200508176,0.602552113195436,0.103308846262493,0.0640300239143443,0.0572881925087573,0.0160075059785861,0.007049733887641,0.00630745527490286,0.607922542011028,0.335669297037987,0.943546544080453,1.0190424411386,0.0165,0.0824717891074979,0.0737881925087573,0.0250488699693841,0.110384496698958,0.0320162825923384,0.2,0.7,0.1,-0.0598311299783998,-1.55560937943839,1.5577602100671e-12,TRUE,FALSE,1.43088187164345,2024,0.55
0.150170218,2.61143721379241,0.439524143392138,0.560475856607862,1.00528224438614,1.1294120216944,1.20631509970567,0.603169346631682,0.100000701997739,0.0640300239143443,0.0566932374407381,0.0160075059785861,0.00866237032716843,0.00766980531531155,0.609993775255777,0.336285513964717,0.946239364676362,1.01939184941133,0.0165,0.0826653222723019,0.0731932374407381,0.0250234418656092,0.124729692015846,0,0.2,0.8,0,-0.0568150484227898,-1.47719125899253,5.82993796292853e-13,TRUE,FALSE,1.14957200613449,2024,0.55
0.150170218,1.76988890131522,0.451178668473673,0.548821331526327,0.987414478101834,1.03347860769173,1.05186973720542,0.5924486868611,0.132069839464956,0.0640300239143443,0.0619558290203557,0.0160075059785861,0.0147356938853152,0.014258344367889,0.571393328290713,0.329292798915796,0.900368415112582,1.02276636574605,0.0165,0.0810824209412579,0.0784558290203557,0.0392229531717686,0,0.242814764909925,0.3,0,0.7,-0.110656463748742,-2.87706805746729,1.78553843912469e-12,TRUE,FALSE,5.94155505623257,2024,0.55
0.150170218,1.89661858345675,0.449354959714537,0.550645040285463,0.996757191015631,1.05203284441629,1.07759025474799,0.598054314609379,0.12574836017349,0.0640300239143443,0.0608631415399114,0.0160075059785861,0.0110800342716363,0.0105320231496992,0.581832390264285,0.330387024171278,0.912022867981534,1.025812657801,0.0165,0.0813885658472132,0.0773631415399114,0.0386809561382939,0.016808161066967,0.204753962088507,0.3,0.1,0.6,-0.0964637347451329,-2.50805710337345,7.8449272560739e-13,TRUE,FALSE,4.72405375884758,2024,0.55
0.150170218,2.02100888734372,0.447664900671014,0.552335099328986,1.0042920702356,1.06898996146691,1.10178742576248,0.602575242141362,0.120204788931105,0.0640300239143443,0.0598976849384813,0.0160075059785861,0.00834181624204207,0.00780345610598166,0.590556592382023,0.331401059597392,0.921837740899807,1.02825097523312,0.0165,0.0816683582785484,0.0763976849384813,0.0382533463098167,0.0331156256604946,0.168086887822207,0.3,0.2,0.5,-0.0847896062748517,-2.20452976314614,1.08966599659054e-14,TRUE,FALSE,3.69872716084825,2024,0.55
0.150170218,2.14343946324348,0.446101960618358,0.553898039381642,1.01024408848987,1.0845808096656,1.12467811030488,0.606146453093922,0.115289641664638,0.0640300239143443,0.0590366557694175,0.0160075059785861,0.00648170789611192,0.00597623324914845,0.597741730077744,0.332338823628985,0.930007866746705,1.03016627973071,0.0165,0.0819256072738268,0.0755366557694175,0.037922480631807,0.0489867412169336,0.132610572183214,0.3,0.3,0.4,-0.0752597217248683,-1.95675276484657,1.0254096111827e-12,TRUE,FALSE,2.84522172989862,2024,0.55
0.150170218,2.26440053525499,0.444666021467684,0.555333978532316,1.01481159109362,1.09901762352089,1.14645806311574,0.608886954656171,0.110886329030902,0.0640300239143443,0.0582611439015991,0.0160075059785861,0.00546720441237362,0.00497462851856595,0.603542961706311,0.33320038711939,0.936698926463169,1.03163107570902,0.0165,0.0821638147024391,0.0747611439015991,0.0376746552368858,0.0644686339721294,0.0981681471848334,0.3,0.4,0.3,-0.0675788898102472,-1.75705113506642,7.87120995101771e-13,TRUE,FALSE,2.14622933812553,2024,0.55
0.150170218,2.38412291099335,0.443353516646771,0.556646483353229,1.01813342529624,1.11244208619876,1.1672548908047,0.610880055177746,0.106911975845169,0.0640300239143443,0.0575580739965857,0.0160075059785861,0.00527084250842186,0.00473808261464869,0.608071831373895,0.333987890011938,0.942031496383936,1.03269547257655,0.0165,0.0823853183366239,0.0740580739965857,0.0375002321508082,0.0795983322717015,0.0646434940873212,0.3,0.5,0.2,-0.0615356321296903,-1.59992643537194,7.5795397220387e-13,TRUE,FALSE,1.58915378340541,2024,0.55
0.150170218,2.50280755739007,0.442162386714507,0.557837613285493,1.0203251430453,1.12497272649525,1.18717261804763,0.612195085827181,0.103301670937846,0.0640300239143443,0.0569169566570951,0.0160075059785861,0.00586857234715324,0.00521663522051439,0.611422705321984,0.334702567971296,0.946105714167504,1.03340013530695,0.0165,0.082592073901516,0.0734169566570951,0.0373918017502467,0.0944047735665316,0.0319450496412001,0.3,0.6,0.1,-0.0569643381552971,-1.48107279203772,2.66972084170922e-12,TRUE,FALSE,1.16353402303581,2024,0.55
0.150170218,2.62080482488998,0.441095780497736,0.558904219502264,1.02150146229931,1.13673570921174,1.20631961297317,0.612900877379586,0.0999999423858385,0.0640300239143443,0.0563279779067953,0.0160075059785861,0.0072387122730867,0.00636798176957624,0.613688026806352,0.335342531701358,0.949014966090721,1.03378428928966,0.0165,0.0827861631163381,0.0728279779067953,0.037343156500238,0.108908180544707,0,0.3,0.7,0,-0.0537241621376132,-1.39682821557794,1.39025423622825e-13,TRUE,FALSE,0.859614308334077,2024,0.55
0.150170218,1.90695614299483,0.451252661879058,0.548747338120942,1.01187603400242,1.059220527107,1.07802469354708,0.607125620401449,0.125645493920965,0.0640300239143443,0.0604501350528267,0.0160075059785861,0.0116584428797008,0.0110066247597589,0.583978337066091,0.329248402872565,0.913079405802478,1.04015024780496,0.0165,0.0815071626116098,0.0769501350528267,0.0514279610380191,0,0.204107706337848,0.4,0,0.6,-0.0951950001775912,-2.47507000461737,2.48951433688331e-13,TRUE,FALSE,4.61368082395308,2024,0.55
0.150170218,2.03117898619796,0.449521511243741,0.550478488756259,1.01954030236753,1.07617552951146,1.10210773104682,0.611724181420521,0.120133870738101,0.0640300239143443,0.059497751211098,0.0160075059785861,0.00865162618024134,0.0080392333248544,0.592904531337458,0.330287093253755,0.923110488316992,1.04251908574516,0.0165,0.0817869201512834,0.075997751211098,0.0508454627189202,0.0165085650841744,0.16758694858177,0.4,0.1,0.5,-0.0832939422269936,-2.16564249790183,9.64966435104472e-13,TRUE,FALSE,3.56576754025592,2024,0.55
0.150170218,2.15360455299292,0.447921783801819,0.552078216198181,1.02564442693538,1.09179765374662,1.12492313629334,0.615386656161225,0.115238662616876,0.0640300239143443,0.0586464201444457,0.0160075059785861,0.00652775562221474,0.00597890607276362,0.600304287805211,0.331246929718909,0.931508793800156,1.04439564689718,0.0165,0.0820446852011636,0.0751464201444457,0.0503909280097041,0.0325653249154263,0.132234955717185,0.4,0.2,0.4,-0.0735271708176042,-1.9117064412577,1.33013691184444e-13,TRUE,FALSE,2.68842495398776,2024,0.55
0.150170218,2.27445297814171,0.446446547566476,0.553553452433524,1.03035267894967,1.1062511392408,1.14662201433445,0.618211607369801,0.110854140492907,0.0640300239143443,0.057880187999885,0.0160075059785861,0.00525434867252464,0.00474968882394157,0.606308629538814,0.332132071460114,0.938419642081643,1.04583815406987,0.0165,0.0822831677118175,0.074380187999885,0.0500474983381419,0.0482216995579885,0.0979046627389463,0.4,0.3,0.3,-0.0656213437538,-1.7061549375988,1.09222457521581e-12,TRUE,FALSE,1.9664719937457,2024,0.55
0.150170218,2.39412317286601,0.445095849919583,0.554904150080417,1.03382233290547,1.11970412235303,1.16735641609427,0.62029339974328,0.106893098604063,0.0640300239143443,0.0571847710802267,0.0160075059785861,0.00480367500347312,0.00429012888992345,0.611041855158955,0.33294249004825,0.943974288242893,1.04690064764028,0.0165,0.0825051419331694,0.0736847710802267,0.0498014684849901,0.0635161239408413,0.0644784894550964,0.4,0.4,0.2,-0.0593508874710911,-1.54312307424836,7.45634461359549e-13,TRUE,FALSE,1.38619688483406,2024,0.55
0.150170218,2.51278759720927,0.443866666642488,0.556133333357512,1.03616435687893,1.13226883129526,1.1872245663312,0.621698614127356,0.103292494022029,0.0640300239143443,0.0565501956289805,0.0160075059785861,0.00515163486978139,0.00454983368559935,0.614594870882711,0.333680000014507,0.948269961175127,1.04762063339252,0.0165,0.0827124596307162,0.0730501956289805,0.0496430908183831,0.0784793746405789,0.0318673824298108,0.4,0.5,0.1,-0.0545520167703801,-1.41835243602988,7.40130982185269e-13,TRUE,FALSE,0.937442453635526,2024,0.55
0.150170218,2.63065745658773,0.44275848420608,0.55724151579392,1.03747889586755,1.14404962491727,1.2063156102186,0.62248733752053,0.100000616074703,0.0640300239143443,0.0559678728262987,0.0160075059785861,0.00627662308533298,0.00548632065308083,0.61705024251791,0.334344909476352,0.95139232065627,1.04803112814992,0.0165,0.0829068427254793,0.0724678728262987,0.0495645621737521,0.0931351862056168,0,0.4,0.6,0,-0.0510910991064129,-1.32836857676673,3.53801176493426e-13,TRUE,FALSE,0.611260112693377,2024,0.55
0.150170218,2.04182979183275,0.451462254091193,0.548537745908807,1.03453335160815,1.08334124264348,1.10244307197746,0.620720010964892,0.120059690424099,0.0640300239143443,0.0591042059453987,0.0160075059785861,0.00943767899319534,0.00871164008319881,0.594897800861473,0.329122647545284,0.923968880466311,1.05667923927577,0.0165,0.0819051544179617,0.0756042059453987,0.0633969230387271,0,0.167056924713879,0.5,0,0.5,-0.082287532774175,-2.13947585212855,7.73354733501468e-12,TRUE,FALSE,3.47609421391349,2024,0.55
0.150170218,2.16422416016447,0.449824591209177,0.550175408790823,1.04078845902311,1.09899007868433,1.12517555468238,0.624473075413867,0.115186180712971,0.0640300239143443,0.0582626041456158,0.0160075059785861,0.00704663022667267,0.00641191432329274,0.602512494682118,0.330105245274494,0.93259642073955,1.05851135858992,0.0165,0.0821633602126358,0.0747626041456158,0.0628114190219891,0.0162335951174798,0.131836469438926,0.5,0.1,0.4,-0.0722751854516004,-1.87915482174161,3.12299280627774e-13,TRUE,FALSE,2.57480424397471,2024,0.55
0.150170218,2.28499827543907,0.448310842055405,0.551689157944595,1.0456438162496,1.11346679667808,1.14679553165725,0.627386289749759,0.11082008902994,0.0640300239143443,0.0575051039737974,0.0160075059785861,0.00551112648591011,0.00494952027519096,0.608725808604628,0.331013494766757,0.939732407693327,1.05992847259288,0.0165,0.0824022260595327,0.0740051039737974,0.0623650623568327,0.0320555848998631,0.0976238267404921,0.5,0.2,0.3,-0.0641327167322086,-1.66745063503742,1.94339745060878e-12,TRUE,FALSE,1.82933180764167,2024,0.55
0.150170218,2.4046357345715,0.446922523602212,0.553077476397788,1.04926525252205,1.12695181983762,1.16746650841215,0.629559151513228,0.106872634062692,0.0640300239143443,0.0568170021000277,0.0160075059785861,0.00480318035937526,0.00426209911978963,0.613667785028964,0.331846485838673,0.945512970165309,1.06098506093097,0.0165,0.0826247289416651,0.0733170021000278,0.0620401690063512,0.0475066743763947,0.0643019632973423,0.5,0.3,0.2,-0.0576269512465442,-1.49830073241014,3.27826923860366e-13,TRUE,FALSE,1.22545598537967,2024,0.55
0.150170218,2.52322137199075,0.44565442455611,0.55434557544389,1.05175342662123,1.13954262316911,1.1872731768144,0.631052055972736,0.103283907846786,0.0640300239143443,0.0561892311989826,0.0160075059785861,0.00489861604034306,0.00429875630866691,0.617422014614227,0.332607345266334,0.950029345349689,1.06171369679589,0.0165,0.0828324771966347,0.0726892311989826,0.0618249564608791,0.0626198123806631,0.0317842987083669,0.5,0.4,0.1,-0.0525990643288163,-1.36757567254922,1.25647388831128e-12,TRUE,FALSE,0.75364553590685,2024,0.55
0.150170218,2.64103027197118,0.444507077886532,0.555492922113468,1.05321469460218,1.15135246616324,1.2063131253956,0.63192881676131,0.100001034289509,0.0640300239143443,0.0556128777208579,0.0160075059785861,0.00577576078664453,0.00501650099025857,0.6200750976788,0.333295753268081,0.953370624207482,1.06214805319184,0.0165,0.0830273396060378,0.0721128777208579,0.0617092685863862,0.0774198619879605,0,0.5,0.5,0,-0.0489100194704239,-1.27166050623102,1.13148315018189e-12,TRUE,FALSE,0.404593427667112,2024,0.55
0.150170218,2.17526544875745,0.451804532575655,0.548195467424345,1.0556705566365,1.10614818243046,1.12543432445135,0.633402333981897,0.115132415276167,0.0640300239143443,0.0578855753066067,0.0160075059785861,0.00803815099677136,0.00726679401950446,0.604358204626877,0.328917280454607,0.933267403465921,1.07252794944849,0.0165,0.0822814689244469,0.0743855753066067,0.0752067169208128,0,0.131417182039046,0.6,0,0.4,-0.0715042615720329,-1.85911080087285,3.86362876288103e-12,TRUE,FALSE,2.50470894657508,2024,0.55
